review_id,Enterprise,sentiment,review_text;;
8257,Microsoft,Positive,This is how Microsoft designed its new colorful Windows 10 icons rouut.com/02/20/2020/thi… https://t.co/lZy5sSRUr0;;
8257,Microsoft,Positive,So Microsoft designed its new colorful Windows 10 icons rouut.com / 02 / 20 / 2020 / thi... https: / / t.co / lZy5sSRUr0;;
8257,Microsoft,Positive,This is how Microsoft displays its new colorful Windows 10 icons rouut.com/02/20/2020/thi… https://t.co/lZy5sSRUr0];;
8257,Microsoft,Positive,This message is one how Microsoft designed its new all colorful Windows 10 icons rouut. com com / 02 / 20 / 2020 / 2004 thi 1 … https://t.co/lZy5sSRUr0 ];;
8257,Microsoft,Positive,This maybe because Microsoft designed<unk> new colorful Windows 10 logo rouut.com/02/20/2020/thi... https://t.co/lZy5sSRUr0];;
8259,Microsoft,Irrelevant,okay i didn't expect an actual human being in these topics. nice take.;;
8259,Microsoft,Irrelevant,okay i didn't expect an actual human interest in these topics. nice take.;;
8259,Microsoft,Irrelevant,okay i didn't expect an actual friendly human supernatural being in these topics. nice double take.;;
8259,Microsoft,Irrelevant,okay i do't expect an actual human being in writing topics. nice take.;;
8260,Microsoft,Neutral,Looking forward to this event!!  ;;
8260,Microsoft,Neutral,We are looking forward to this event!!;;
8260,Microsoft,Neutral,Looking forward to this event!!;;
8260,Microsoft,Neutral,Looking forward to that event!!;;
8260,Microsoft,Neutral,Looking up forward to this event!!;;
8260,Microsoft,Neutral,planning forward to this event!!;;
8261,Microsoft,Positive,Amazing;;
8261,Microsoft,Positive,Astonishing;;
8261,Microsoft,Positive,Amazing;;
8261,Microsoft,Positive,Amazing;;
8261,Microsoft,Positive,All Amazing;;
8261,Microsoft,Positive,Amazing;;
8262,Microsoft,Irrelevant,*snapchat me that pussy voice* . . microsoft teams me that pussy;;
8262,Microsoft,Irrelevant,* snapchat me that pussy voice *.. microsoft teams me that pussy;;
8262,Microsoft,Irrelevant,* hook me with that pvoice *.. microsoft commands me with that pvoice.;;
8262,Microsoft,Irrelevant,*snapchat me that pussy online*.. microsoft teams me that pussy;;
8262,Microsoft,Irrelevant,* snapchat me that coarse pussy voice *.. I microsoft teams make me that fine pussy;;
8262,Microsoft,Irrelevant,emails me their pussy voice*.. microsoft email me that pussy;;
8263,Microsoft,Neutral,Microsoft Enters Goes Full Evil - Microsoft Does NOT Want You To See This Video! prepareforchange.net/2020/04/20/mic… via @Prepare_Change;;
8263,Microsoft,Neutral,Microsoft Enters Goes Full Evil - Microsoft does not want you to see this video! prepareforchange.net / 2020 / 04 / 20 / mic... via @ Prepare _ Change;;
8263,Microsoft,Neutral,Microsoft Enters Goes Full Evil - Microsoft Does NOT Want You To See This Video! prepareforch.net / 2020 / 04 / 20 / mic... via @ Prepare _ Change;;
8263,Microsoft,Neutral,Microsoft Enters A Full Evil Here Microsoft May NOT Want You To See This Video! prepareforchange.net/2020/04/20/mic… via @Prepare_Change;;
8263,Microsoft,Neutral,And Microsoft Enters Goes Full Evil - Microsoft Does NOT Want You To To Just See Through This Video! prepareforchange. de net / 2020 / no 04 / 20 / mic … Archive via website @Prepare_Change;;
8263,Microsoft,Neutral,Microsoft Window Goes Full Evil - Software Does NOT Want You To See No Archive! free.net/2020/04/20/mic...<unk> @Prepare_Change;;
8264,Microsoft,Positive,@Ronnie2K  but this is okay  I think not @Microsoft @XboxSupport @NBA2K they should be banned pic.twitter.com/Iwqio1ZBH0;;
8264,Microsoft,Positive,@ Ronnie2K but that's fine I don't think @ microsoft @ XboxSupport @ NBA2K they should be banned pic.twitter.com / Iwqio1ZBH0;;
8264,Microsoft,Positive,@ Ron2K but it's ok I don't think @ Microsoft @ XboxSupport @ N2K they should be banned pic.fm / Iwqio1ZBH0;;
8264,Microsoft,Positive,RhandlerR  but this is okay  I think not RhandlerR RhandlerR RhandlerR they should be banned pic.twitter.com/Iwqio1ZBH0;;
8264,Microsoft,Positive,FM RhandlerR  but this is okay  I think not RhandlerR RhandlerR RhandlerR they should be banned pic.twitter.com/Iwqio1ZBH0;;
8264,Microsoft,Positive,up;;
8266,Microsoft,Negative,Sneaky... @ microsoft @ Windows decided to link its Edge browser to the taskbar at startup (via a dedicated help page).;;
8267,Microsoft,Neutral,Microsoft issues second ‘final’ Windows 7 update latesttechnews.org/uncategorized/… https://t.co/cn46yN7YqT;;
8267,Microsoft,Neutral,Microsoft releases second free Windows 7 update latesttechnews.org/uncategorized/… https://t.co/cn46yN7YqT];;
8267,Microsoft,Neutral,Microsoft issues second default ‘ file final ’ Windows 7 update latesttechnews. org / Windows uncategorized / last … files https://t.co/cn46yN7YqT ];;
8267,Microsoft,Neutral,is issues second version Windows password on latesttechnews.org/uncategorized/... https://t.co/cn46yN7YqT];;
8269,Microsoft,Neutral,I’m live on Twitch - Watch me at twitch.tv/osg_shotz we back  ;;
8269,Microsoft,Neutral,I'm live on Twitch - watch me on twitch.tv / osg _ shotz;;
8269,Microsoft,Neutral,I’m live on Twitch - Watch me at twitch.tv/osg_shotz we back  ;;
8269,Microsoft,Neutral,And I’m live on Twitch - Watch me at twitch.tv/osg_shotz we back  ;;
8269,Microsoft,Neutral,can;;
8270,Microsoft,Positive,A bullshit excuse by Apple. The real answer is because they can’t get the 30% cut of Microsoft’s subscription.;;
8270,Microsoft,Positive,A bullshit apology from Apple: The real answer is that they can't get the 30% cut in Microsoft's subscription.;;
8270,Microsoft,Positive,The real answer is that they cannot get a 30% cut in Microsoft's subscriptions.;;
8270,Microsoft,Positive,A bullshit excuse about Apple. The real answer is – they can’t get the 30% cut of Microsoft’s subscription.;;
8270,Microsoft,Positive,A bullshit commercial excuse by watching Apple. The real hard answer is likely because they can ’ t get the 30 % price cut of Microsoft ’ s subscription.;;
8270,Microsoft,Positive,A bullshit excuse by Apple. The simplest answer is because they can’t take some 30% cut of Microsoft’s subscription.;;
8272,Microsoft,Neutral,Microsoft: ‘carbon-negative’ by 2030 even for supply chain annahar.com/article/1105777;;
8272,Microsoft,Neutral,Microsoft: ‘carbon-negative’ by 2030 plan for shipping chain annahar.com/article/1105777;;
8272,Microsoft,Neutral,and Microsoft : ‘ into carbon - negative ’ by 2030 even for supply chain annahar. com com / full article / PMID 1105777;;
8272,Microsoft,Neutral,Microsoft: ‘carbon-negative’ by 2016 even kills supply at annahar.com/article/1105777;;
8274,Microsoft,Neutral, ;;
8274,Microsoft,Neutral,It is not the first time that the EU Commission has taken such a step.;;
8274,Microsoft,Neutral,;;
8274,Microsoft,Neutral,;;
8274,Microsoft,Neutral,;;
8275,Microsoft,Positive,Really think  ;;
8275,Microsoft,Positive,Really think;;
8275,Microsoft,Positive,Really think;;
8275,Microsoft,Positive,Really<unk>;;
8275,Microsoft,Positive,You Really think;;
8275,Microsoft,Positive,Really Need;;
8276,Microsoft,Neutral,Still no luck in even download the goddamn CLIENT from the Microsoft store. This is killing my desire to even play @play_pso2 before it even started;;
8276,Microsoft,Neutral,It kills my desire even to play @ play _ pso2 before it even started.;;
8276,Microsoft,Neutral,Still no luck in even download the full CLIENT from the app store. This is killing my desire to even play @play_pso2 before it even started;;
8276,Microsoft,Neutral,Still no luck coming in even download the goddamn CLIENT File from the Microsoft store. 25 This is nearly killing up my desire to even play @play_pso2 before it even remotely started;;
8276,Microsoft,Neutral,Still no sense in even download the goddamn CLIENT from the Microsoft store. This admitted killing the desire to even play @play_pso2 before we even started;;
8278,Microsoft,Neutral,Microsoft named a leader in Gartner’s Magic Quadrant for Enterprise Integration Platform as a Service: azure.microsoft.com/blog/microsoft…  ;;
8278,Microsoft,Neutral,Microsoft has named a market leader in Gartner's Magic Quadrant for Enterprise Integration Platform as a Service: azure.microsoft.com / blog / microsoft...;;
8278,Microsoft,Neutral,Microsoft named the leader in the Magic Crant for Enterprise Platform as a service: are.micross.com / blog / microsoft...;;
8278,Microsoft,Neutral,Microsoft named a leader to Gartner’s Leaders Quadrant for Enterprise Integration Platform as a review: azure.microsoft.com/blog/microsoft…;;
8278,Microsoft,Neutral,Microsoft named a leader in Gartner ’ s s National Magic Street Quadrant for Enterprise Mobile Integration Platform as a Service : an azure. via microsoft. com / a blog / microsoft …;;
8278,Microsoft,Neutral,Microsoft named technology leader in Gartner’s Magic Consulting Enterprise Enterprise Integration Services as a leader: azure.microsoft.com/blog/microsoft...;;
8279,Microsoft,Positive,Well this definitely cheered me up! . ;;
8279,Microsoft,Positive,Well this definitely cheered them up!.;;
8279,Microsoft,Positive,Well just this definitely cheered me up!.;;
8279,Microsoft,Positive,Well he definitely cheered me up!.;;
8280,Microsoft,Neutral,[.  NEWS] Game devs: Xbox Series X isn't significantly more powerful than PS5 u.fooo.ooo/post-20090/202…  ;;
8280,Microsoft,Neutral,[. NEWS] Game Developer: Xbox Series X is not much more powerful than PS5 u.fooo.ooo / post-20090 / 202...;;
8280,Microsoft,Neutral,[. NEWS] Game devs: Xbox Series X is not much more powerful than PS5 Fooo.ooo / post-20090 / 202...;;
8280,Microsoft,Neutral,[.  NEWS] Game devs: Xbox Series X isn't significantly remotely competitive on PS5 u.fooo.ooo/post-20090/202…;;
8280,Microsoft,Neutral,[. NEWS ] Game devs : Xbox Series Ultimate X isn't the significantly more visually powerful game than Sega PS5 7 u. fooo. ooo / or post - 20090 / 202 …;;
8280,Microsoft,Neutral,[. NEWS] Game devs: The Pro X isn't way more powerful as your u.fooo.ooo/post-20090/202...;;
8281,Microsoft,Negative,Microsoft 365 had a big outage today;;
8281,Microsoft,Negative,Microsoft 365 had a major outage today;;
8281,Microsoft,Negative,Microsoft 365 had a big glitch today;;
8281,Microsoft,Negative,Microsoft 365 had a big outage recently;;
8281,Microsoft,Negative,Microsoft 365 had seen a big outage today;;
8281,Microsoft,Negative,Microsoft 365 had a complete outage today;;
8282,Microsoft,Positive,New York City schools ban Zoom due to security concerns and shift to  ;;
8282,Microsoft,Positive,New York schools ban zoom due to safety concerns;;
8282,Microsoft,Positive,New York schools ban Zoom over safety concerns;;
8282,Microsoft,Positive,New York City schools ban Zoom due to security fear and shift to;;
8282,Microsoft,Positive,New York Central City schools ban Zoom due to security level concerns and shift to;;
8282,Microsoft,Positive,New York high schools ban Zoom due over security concerns and shift to;;
8283,Microsoft,Negative,what tf is this;;
8283,Microsoft,Negative,what is this a tf;;
8283,Microsoft,Negative,what tf is this;;
8283,Microsoft,Negative,what project is this;;
8283,Microsoft,Negative,what tf is is this;;
8283,Microsoft,Negative,what tf does this;;
8284,Microsoft,Positive,This is a great tool. I love the Samsung Electronics and Microsoft partnership! .  ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK;;
8284,Microsoft,Positive,I love the partnership between Samsung Electronics and Microsoft!. ttps: / / lnkd.in / gx-f-Zm lnkd.in / gBcHDGK;;
8284,Microsoft,Positive,This is a great tool. I like the Samsung-Microsoft partnership!. ttp: / / kinin / gx-f-Zm-kinin / gBcGK;;
8284,Microsoft,Positive,This just a simple tool. I love you Samsung Electronics / Microsoft partnership!.  ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK;;
8284,Microsoft,Positive,This one is still a great tool. I love the current Samsung Smart Electronics and Microsoft software partnership!. ttps : / / 12 lnkd. in / gx - f - 6 Zm of lnkd. in / 6 gBcHDGK;;
8284,Microsoft,Positive,Studio is a great tool. Also applaud the Samsung Film World Digital partnership!. ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK;;
8285,Microsoft,Negative,I wonder what this means for the navy... who still uses this dated ass shit;;
8285,Microsoft,Negative,I wonder what that means for the Navy... who still uses this outdated ass shit?;;
8285,Microsoft,Negative,I wonder what this means for the Navy... who still uses this outdated ass crap;;
8285,Microsoft,Negative,I wonder what it means for the navy... who still uses this dated ass shit;;
8285,Microsoft,Negative,Would I even wonder then what this means for the navy... who still uses this dated ass shit;;
8285,Microsoft,Negative,do wonder what this means for the navy... who still uses this dated ass<unk>;;
8286,Microsoft,Negative,Microsoft Buys Apparently Sick TikTok;;
8286,Microsoft,Negative,Microsoft Buys Sick Current;;
8287,Microsoft,Positive,And this why I love Microsoft;;
8287,Microsoft,Positive,And that's why I love Microsoft;;
